ds_cargo,cd_municipio,nm_municipio,nr_turno,sg_uf,nr_zona,qt_secoes_agregadas,qt_aptos_tot,qt_comparecimento,qt_votos_nom_validos,qt_votos_brancos,qt_total_vt_leg_validos,qt_total_votos_anulados,qt_votos_validos,qt_votos,qt_total_votos_nulos
Presidente,38920,COTONOU,1,ZZ,1,0,5,0,0,0,0,0,0,0,0
Presidente,38938,SÁTIRO DIAS,1,BA,44,9,14364,10339,9788,137,0,0,9788,10339,414
Presidente,38946,SAUBARA,1,BA,178,0,12761,9973,9502,152,0,0,9502,9973,319
Presidente,38954,SAÚDE,1,BA,115,0,9290,6866,6504,76,0,0,6504,6866,286
Presidente,38962,DAR ES SALAAM,1,ZZ,1,0,34,8,8,0,0,0,8,8,0
Presidente,38970,SEABRA,1,BA,88,6,33299,27991,26839,280,0,0,26839,27991,872
Presidente,38989,IEREVAN,1,ZZ,1,0,11,0,0,0,0,0,0,0,0
Presidente,38997,SEBASTIÃO LARANJEIRAS,1,BA,175,2,7200,5607,5309,66,0,0,5309,5607,232
Presidente,39004,MENDOZA,1,ZZ,1,0,238,144,139,2,0,0,139,144,3
Presidente,39012,SENHOR DO BONFIM,1,BA,45,24,51914,41727,39573,703,0,0,39573,41727,1451
Presidente,39020,ZAGREB,1,ZZ,1,0,98,46,46,0,0,0,46,46,0
Presidente,39039,SENTO SÉ,1,BA,96,10,30841,22910,22189,214,0,0,22189,22910,507
Presidente,39047,SERRA DO RAMALHO,1,BA,71,8,26593,19553,18732,201,0,0,18732,19553,620
Presidente,39055,SERRA DOURADA,1,BA,190,7,15290,11298,10802,138,0,0,10802,11298,358
Presidente,39063,VANCOUVER,1,ZZ,1,16,9970,5863,5641,99,0,0,5641,5863,123
Presidente,39071,SERRA PRETA,1,BA,155,10,17664,13542,12937,159,0,0,12937,13542,446
Presidente,39080,ATLANTA,1,ZZ,1,19,12580,4387,4320,33,0,0,4320,4387,34
Presidente,39098,SERRINHA,1,BA,150,21,61588,51236,48318,640,0,0,48318,51236,2278
Presidente,39102,MASCATE,1,ZZ,1,0,95,41,41,0,0,0,41,41,0
Presidente,39110,SERROLÂNDIA,1,BA,46,2,10313,8361,7819,96,0,0,7819,8361,446
Presidente,39128,BAKU,1,ZZ,1,0,2,0,0,0,0,0,0,0,0
Presidente,39136,SIMÕES FILHO,1,BA,33,3,87502,70532,66750,1220,0,0,66750,70532,2562
Presidente,39144,SÍTIO DO MATO,1,BA,71,2,10921,8334,8085,70,0,0,8085,8334,179
Presidente,39152,SOUTO SOARES,1,BA,174,2,14457,11161,10896,96,0,0,10896,11161,169
Presidente,39160,LIUBLIANA,1,ZZ,1,0,122,81,76,2,0,0,76,81,3
Presidente,39179,TABOCAS DO BREJO VELHO,1,BA,190,3,11024,8055,7744,88,0,0,7744,8055,223
Presidente,39187,BRAZZAVILLE,1,ZZ,1,0,3,0,0,0,0,0,0,0,0
Presidente,39195,TANHAÇU,1,BA,58,3,17845,14431,13796,168,0,0,13796,14431,467
Presidente,39209,BRATISLAVA,1,ZZ,1,0,115,70,66,1,0,0,66,70,3
Presidente,39217,TANQUINHO,1,BA,160,1,7478,6123,5920,50,0,0,5920,6123,153
Presidente,39225,SÃO TOMÉ,1,ZZ,1,0,7,0,0,0,0,0,0,0,0
Presidente,39233,TAPEROÁ,1,BA,32,7,14301,11062,10374,166,0,0,10374,11062,522
Presidente,39241,ASTANA,1,ZZ,1,0,9,0,0,0,0,0,0,0,0
Presidente,39250,TAPIRAMUTÁ,1,BA,54,0,11987,8369,7695,103,0,0,7695,8369,571
Presidente,39263,MALABO,1,ZZ,1,0,4,0,0,0,0,0,0,0,0
Presidente,39276,TEODORO SAMPAIO,1,BA,130,1,6938,5554,5285,59,0,0,5285,5554,210
Presidente,39284,UAGADUGU,1,ZZ,1,0,7,0,0,0,0,0,0,0,0
Presidente,39292,TEOFILÂNDIA,1,BA,123,12,18904,13622,13001,122,0,0,13001,13622,499
Presidente,39306,ISTAMBUL,1,ZZ,1,0,246,130,126,0,0,0,126,130,4
Presidente,39314,TEOLÂNDIA,1,BA,197,0,11678,8981,8518,100,0,0,8518,8981,363
Presidente,39322,NICOSIA,1,ZZ,1,0,72,28,25,1,0,0,25,28,2
Presidente,39330,TERRA NOVA,1,BA,128,1,10436,8228,7775,113,0,0,7775,8228,340
Presidente,39357,TREMEDAL,1,BA,177,23,16482,11252,10641,101,0,0,10641,11252,510
Presidente,39373,TUCANO,1,BA,80,8,39480,31478,30103,327,0,0,30103,31478,1048
Presidente,39390,UAUÁ,1,BA,83,3,22538,17117,16399,174,0,0,16399,17117,544
Presidente,39411,UBAÍRA,1,BA,38,11,16727,12410,11701,192,0,0,11701,12410,517
Presidente,39438,UBAITABA,1,BA,73,0,14261,10649,10213,102,0,0,10213,10649,334
Presidente,39454,UBATÃ,1,BA,134,18,11942,9279,8825,112,0,0,8825,9279,342
Presidente,39470,UIBAÍ,1,BA,159,1,12116,9766,9349,105,0,0,9349,9766,312
Presidente,39489,UMBURANAS,1,BA,167,3,10971,8918,8478,98,0,0,8478,8918,342
Presidente,39497,UNA,1,BA,116,5,16003,11870,11225,152,0,0,11225,11870,493
Presidente,39519,URANDI,1,BA,117,1,13432,10226,9742,141,0,0,9742,10226,343
Presidente,39535,URUÇUCA,1,BA,198,30,18709,13818,13175,132,0,0,13175,13818,511
Presidente,39551,UTINGA,1,BA,69,6,13324,9777,9341,75,0,0,9341,9777,361
Presidente,39578,VALENÇA,1,BA,31,3,64400,51388,47726,1100,0,0,47726,51388,2562
Presidente,39594,VALENTE,1,BA,120,1,19999,16434,15498,299,0,0,15498,16434,637
Presidente,39616,VÁRZEA DO POÇO,1,BA,103,0,7062,5402,5155,66,0,0,5155,5402,181
Presidente,39624,VARZEDO,1,BA,56,1,8718,7219,6952,58,0,0,6952,7219,209
Presidente,39632,VERA CRUZ,1,BA,141,4,32993,26973,25764,412,0,0,25764,26973,797
Presidente,39640,VEREDA,1,BA,148,2,6795,4987,4776,43,0,0,4776,4987,168
Presidente,39659,VITÓRIA DA CONQUISTA,1,BA,39,4,100325,84607,80546,1285,0,0,80546,84607,2776
Presidente,39659,VITÓRIA DA CONQUISTA,1,BA,40,10,48595,40243,37752,637,0,0,37752,40243,1854
Presidente,39659,VITÓRIA DA CONQUISTA,1,BA,41,11,103279,87000,83672,1074,0,0,83672,87000,2254
Presidente,39675,WAGNER,1,BA,69,6,7340,5318,5062,58,0,0,5062,5318,198
Presidente,39691,WENCESLAU GUIMARÃES,1,BA,197,1,16867,12656,12100,133,0,0,12100,12656,423
Presidente,39713,XIQUE-XIQUE,1,BA,68,11,36744,26975,25741,248,0,0,25741,26975,986
Presidente,39730,LAPÃO,1,BA,104,10,22663,18317,17630,161,0,0,17630,18317,526
Presidente,39748,MADRE DE DEUS,1,BA,162,1,15619,13199,12747,126,0,0,12747,13199,326
Presidente,39756,MAETINGA,1,BA,161,1,7264,4773,4481,45,0,0,4481,4773,247
Presidente,39772,MANSIDÃO,1,BA,97,3,10522,7082,6878,44,0,0,6878,7082,160
Presidente,39799,NORDESTINA,1,BA,106,0,10807,7822,7381,94,0,0,7381,7822,347
Presidente,39810,PÉ DE SERRA,1,BA,114,5,12080,9535,9067,140,0,0,9067,9535,328
Presidente,39837,PINTADAS,1,BA,62,7,8550,6507,6164,97,0,0,6164,6507,246
Presidente,39845,QUIXABEIRA,1,BA,191,1,8917,6758,6360,138,0,0,6360,6758,260
Presidente,39853,RAFAEL JAMBEIRO,1,BA,43,5,19439,13789,12962,198,0,0,12962,13789,629
Presidente,39870,SANTA LUZIA,1,BA,133,0,9930,6412,6088,56,0,0,6088,6412,268
Presidente,39896,SÃO GABRIEL,1,BA,95,8,15706,13200,12718,114,0,0,12718,13200,368
Presidente,39900,SÍTIO DO QUINTO,1,BA,51,7,10209,7668,7304,59,0,0,7304,7668,305
Presidente,39918,TANQUE NOVO,1,BA,168,4,14507,11523,10901,170,0,0,10901,11523,452
Presidente,39926,SÃO JOSÉ DA VITÓRIA,1,BA,166,6,5080,3783,3630,45,0,0,3630,3783,108
Presidente,39934,TEIXEIRA DE FREITAS,1,BA,183,16,112580,81993,78522,1052,0,0,78522,81993,2419
Presidente,39942,NOVO HORIZONTE,1,BA,88,2,8904,7499,7226,87,0,0,7226,7499,186
Presidente,39950,VÁRZEA NOVA,1,BA,55,0,10791,8070,7617,105,0,0,7617,8070,348
Presidente,39969,NOVA IBIÁ,1,BA,151,1,5498,4083,3888,59,0,0,3888,4083,136
Presidente,39977,VÁRZEA DA ROÇA,1,BA,86,13,11488,8396,7702,204,0,0,7702,8396,490
Presidente,39985,SOBRADINHO,1,BA,66,0,19989,15566,15055,149,0,0,15055,15566,362
Presidente,39993,WANDERLEY,1,BA,98,3,10906,8461,8232,64,0,0,8232,8461,165
Presidente,40002,ALFREDO VASCONCELOS,1,MG,25,1,5774,4896,4585,101,0,0,4585,4896,210
Presidente,40010,ABADIA DOS DOURADOS,1,MG,96,2,5706,4606,4378,72,0,0,4378,4606,156
Presidente,40029,ARAPORÃ,1,MG,179,0,6413,5073,4904,62,0,0,4904,5073,107
Presidente,40037,ABAETÉ,1,MG,1,5,18927,14188,13580,274,0,0,13580,14188,334
Presidente,40045,BRASILÂNDIA DE MINAS,1,MG,151,1,11709,8964,8709,76,0,0,8709,8964,179
Presidente,40053,ABRE CAMPO,1,MG,2,0,11459,9157,8628,210,0,0,8628,9157,319
Presidente,40061,CAPITÃO ANDRADE,1,MG,138,1,4071,2779,2631,37,0,0,2631,2779,111
Presidente,40070,ACAIACA,1,MG,225,0,3537,2661,2508,38,0,0,2508,2661,115
Presidente,40088,CARNEIRINHO,1,MG,142,0,7664,6100,5939,42,0,0,5939,6100,119
Presidente,40096,AÇUCENA,1,MG,3,7,8599,5595,5225,126,0,0,5225,5595,244
Presidente,40100,CATUJI,1,MG,196,1,8043,5720,5393,50,0,0,5393,5720,277
Presidente,40118,ÁGUA BOA,1,MG,67,8,11852,7754,7366,60,0,0,7366,7754,328
Presidente,40126,DIVISA ALEGRE,1,MG,213,1,5245,3875,3625,56,0,0,3625,3875,194
Presidente,40134,ÁGUA COMPRIDA,1,MG,347,0,2379,1815,1751,21,0,0,1751,1815,43
Presidente,40142,DIVISÓPOLIS,1,MG,213,0,6859,5108,4773,78,0,0,4773,5108,257
Presidente,40150,AGUANIL,1,MG,64,1,4005,3167,2943,79,0,0,2943,3167,145
Presidente,40169,DURANDÉ,1,MG,168,3,6569,5045,4810,61,0,0,4810,5045,174
Presidente,40177,ÁGUAS FORMOSAS,1,MG,4,2,15899,11143,10539,128,0,0,10539,11143,476
Presidente,40185,ENTRE FOLHAS,1,MG,72,0,5856,4439,4227,70,0,0,4227,4439,142
Presidente,40193,ÁGUAS VERMELHAS,1,MG,213,0,10297,6922,6504,106,0,0,6504,6922,312
Presidente,40207,FERVEDOURO,1,MG,69,6,8014,6608,6237,107,0,0,6237,6608,264
Presidente,40215,AIMORÉS,1,MG,5,9,19166,14152,13701,190,0,0,13701,14152,261
Presidente,40223,FRANCISCÓPOLIS,1,MG,165,0,5057,3387,3200,31,0,0,3200,3387,156
Presidente,40231,AIURUOCA,1,MG,6,2,5159,3932,3715,60,0,0,3715,3932,157
Presidente,40240,ICARAÍ DE MINAS,1,MG,252,1,8437,6236,6044,43,0,0,6044,6236,149
Presidente,40258,ALAGOA,1,MG,306,0,2473,1927,1849,32,0,0,1849,1927,46
Presidente,40266,IPABA,1,MG,348,0,14062,10073,9733,142,0,0,9733,10073,198
Presidente,40274,ALBERTINA,1,MG,13,0,2981,2354,2256,40,0,0,2256,2354,58
Presidente,40282,JAÍBA,1,MG,63,1,25207,19223,18320,211,0,0,18320,19223,692
Presidente,40290,ALÉM PARAÍBA,1,MG,7,20,27984,21461,20701,304,0,0,20701,21461,456
Presidente,40304,JAMPRUCA,1,MG,136,1,4296,3057,2900,33,0,0,2900,3057,124
Presidente,40312,ALFENAS,1,MG,8,1,61203,46998,44988,929,0,0,44988,46998,1081
Presidente,40320,JUATUBA,1,MG,172,0,22889,18274,17186,402,0,0,17186,18274,686
Presidente,40339,ALMENARA,1,MG,9,5,30392,21985,20825,235,0,0,20825,21985,925
Presidente,40347,LAGOA GRANDE,1,MG,230,1,7459,5759,5574,65,0,0,5574,5759,120
Presidente,40355,ALPERCATA,1,MG,119,3,6485,4580,4391,59,0,0,4391,4580,130
Presidente,40363,LIMEIRA DO OESTE,1,MG,142,0,6094,4980,4824,56,0,0,4824,4980,100
Presidente,40371,ALPINÓPOLIS,1,MG,10,2,15778,12394,11946,177,0,0,11946,12394,271
Presidente,40380,LONTRA,1,MG,255,1,8260,5904,5647,52,0,0,5647,5904,205
Presidente,40398,ALTEROSA,1,MG,19,0,12074,9651,9229,182,0,0,9229,9651,240
Presidente,40401,MAMONAS,1,MG,109,2,5634,4671,4514,37,0,0,4514,4671,120
Presidente,40410,ALTO RIO DOCE,1,MG,11,4,10234,7548,7128,132,0,0,7128,7548,288
Presidente,40428,MATA VERDE,1,MG,9,0,6778,5156,4860,46,0,0,4860,5156,250
Presidente,40436,ALVARENGA,1,MG,89,0,4239,3406,3316,32,0,0,3316,3406,58
Presidente,40444,MATIAS CARDOSO,1,MG,63,0,6964,5107,4869,60,0,0,4869,5107,178
Presidente,40452,ALVINÓPOLIS,1,MG,12,1,13078,10299,9761,117,0,0,9761,10299,421
Presidente,40460,MONTEZUMA,1,MG,109,4,5943,4250,3954,48,0,0,3954,4250,248
Presidente,40479,ALVORADA DE MINAS,1,MG,262,1,4381,3105,2931,32,0,0,2931,3105,142
Presidente,40487,NAQUE,1,MG,3,0,5439,4051,3839,83,0,0,3839,4051,129
Presidente,40495,AMPARO DO SERRA,1,MG,268,1,4629,3634,3438,50,0,0,3438,3634,146
Presidente,40509,NOVO ORIENTE DE MINAS,1,MG,269,1,8992,5865,5452,58,0,0,5452,5865,355
Presidente,40517,ANDRADAS,1,MG,13,1,30400,23628,22305,536,0,0,22305,23628,787
Presidente,40525,PALMÓPOLIS,1,MG,9,0,6166,4116,3821,53,0,0,3821,4116,242
Presidente,40533,CACHOEIRA DE PAJEÚ,1,MG,213,3,7121,5019,4728,77,0,0,4728,5019,214
Presidente,40541,PEDRAS DE MARIA DA CRUZ,1,MG,148,3,7900,5401,5194,47,0,0,5194,5401,160
Presidente,40550,ANDRELÂNDIA,1,MG,14,10,9931,7376,6833,202,0,0,6833,7376,341
Presidente,40568,PERIQUITO,1,MG,318,0,6547,4610,4452,60,0,0,4452,4610,98
Presidente,40576,ANTÔNIO CARLOS,1,MG,24,1,9730,7756,7254,198,0,0,7254,7756,304
Presidente,40584,PONTO DOS VOLANTES,1,MG,175,0,9443,6438,6006,79,0,0,6006,6438,353
Presidente,40592,ANTÔNIO DIAS,1,MG,97,3,8831,6757,6417,96,0,0,6417,6757,244
Presidente,40606,RIACHINHO,1,MG,329,3,5669,4211,4090,35,0,0,4090,4211,86
Presidente,40614,ANTÔNIO PRADO DE MINAS,1,MG,111,3,1775,1515,1463,21,0,0,1463,1515,31
Presidente,40622,ROSÁRIO DA LIMEIRA,1,MG,187,0,5069,4113,3872,96,0,0,3872,4113,145
Presidente,40630,ARAÇAÍ,1,MG,206,0,2350,1974,1883,30,0,0,1883,1974,61
Presidente,40649,SANTA BÁRBARA DO LESTE,1,MG,71,2,7302,5677,5329,110,0,0,5329,5677,238
Presidente,40657,ARACITABA,1,MG,250,6,2473,2021,1915,29,0,0,1915,2021,77
Presidente,40665,SANTA RITA DE MINAS,1,MG,71,0,5971,4597,4339,71,0,0,4339,4597,187
Presidente,40673,ARAÇUAÍ,1,MG,15,6,27968,18931,18049,244,0,0,18049,18931,638
Presidente,40681,SANTANA DO PARAÍSO,1,MG,130,2,23775,18000,17361,242,0,0,17361,18000,397
Presidente,40690,ARAGUARI,1,MG,16,20,89195,69081,66624,851,0,0,66624,69081,1606
Presidente,40703,SÃO JOÃO DA LAGOA,1,MG,94,0,4882,3733,3593,42,0,0,3593,3733,98
Presidente,40711,ARANTINA,1,MG,14,3,2718,2200,2050,47,0,0,2050,2200,103
Presidente,40720,SÃO JOÃO DO MANHUAÇU,1,MG,167,0,9127,7293,7059,97,0,0,7059,7293,137
Presidente,40738,ARAPONGA,1,MG,107,5,6798,5349,4896,149,0,0,4896,5349,304
Presidente,40746,SÃO JOÃO DO MANTENINHA,1,MG,169,0,5187,3776,3624,56,0,0,3624,3776,96
Presidente,40754,ARAPUÁ,1,MG,76,0,3219,2481,2333,62,0,0,2333,2481,86
Presidente,40762,SÃO JOÃO DO PACUÍ,1,MG,94,1,3927,2921,2797,15,0,0,2797,2921,109
Presidente,40770,ARAÚJOS,1,MG,298,0,6447,5336,5068,132,0,0,5068,5336,136
Presidente,40789,SÃO JOSÉ DA LAPA,1,MG,311,0,19682,16206,15425,304,0,0,15425,16206,477
Presidente,40797,ARAXÁ,1,MG,17,2,79859,62902,59959,1140,0,0,59959,62902,1803
Presidente,40800,SARZEDO,1,MG,288,1,24998,20516,19388,487,0,0,19388,20516,641
Presidente,40819,ARCEBURGO,1,MG,182,0,7367,5900,5529,118,0,0,5529,5900,253
Presidente,40827,SEM PEIXE,1,MG,12,0,3583,2677,2551,31,0,0,2551,2677,95
Presidente,40835,ARCOS,1,MG,18,2,32220,26026,24436,694,0,0,24436,26026,896
Presidente,40843,SENADOR AMARAL,1,MG,59,0,5426,4370,4175,83,0,0,4175,4370,112
Presidente,40851,AREADO,1,MG,19,0,11760,9207,8745,210,0,0,8745,9207,252
Presidente,40860,UBAPORANGA,1,MG,71,1,10455,7924,7555,113,0,0,7555,7924,256
Presidente,40878,ARGIRITA,1,MG,161,2,2931,2318,2239,33,0,0,2239,2318,46
Presidente,40886,URUCUIA,1,MG,320,2,7720,5417,5219,29,0,0,5219,5417,169
Presidente,40894,ARINOS,1,MG,320,2,13839,9649,9278,101,0,0,9278,9649,270
Presidente,40908,VARGEM ALEGRE,1,MG,72,0,6088,4321,4098,66,0,0,4098,4321,157
Presidente,40916,ASTOLFO DUTRA,1,MG,79,2,10796,8700,8354,116,0,0,8354,8700,230
Presidente,40924,JOSENÓPOLIS,1,MG,120,0,3430,2239,2114,17,0,0,2114,2239,108
Presidente,40932,ATALÉIA,1,MG,270,5,11334,7677,7320,73,0,0,7320,7677,284
Presidente,40940,JUVENÍLIA,1,MG,342,0,5636,3839,3650,47,0,0,3650,3839,142
Presidente,40959,AUGUSTO DE LIMA,1,MG,54,0,4304,2978,2843,38,0,0,2843,2978,97
Presidente,40967,LEME DO PRADO,1,MG,336,0,4242,2923,2774,37,0,0,2774,2923,112
Presidente,40975,BAEPENDI,1,MG,80,0,15487,12195,11644,232,0,0,11644,12195,319
Presidente,40983,LUISBURGO,1,MG,70,0,5579,4410,4213,78,0,0,4213,4410,119
Presidente,40991,BALDIM,1,MG,264,4,7113,5575,5327,116,0,0,5327,5575,132
Presidente,41009,LUISLÂNDIA,1,MG,50,0,6482,4576,4469,17,0,0,4469,4576,90
Presidente,41017,BAMBUÍ,1,MG,21,1,19068,14478,13777,254,0,0,13777,14478,447
Presidente,41025,MÁRIO CAMPOS,1,MG,288,2,12398,9983,9366,229,0,0,9366,9983,388
Presidente,41033,BANDEIRA,1,MG,9,0,4539,3242,2978,43,0,0,2978,3242,221
Presidente,41041,MARTINS SOARES,1,MG,168,0,7772,6078,5817,76,0,0,5817,6078,185
Presidente,41050,BANDEIRA DO SUL,1,MG,222,0,5262,4150,3963,101,0,0,3963,4150,86
Presidente,41068,MIRAVÂNIA,1,MG,166,1,4049,2622,2460,26,0,0,2460,2622,136
Presidente,41076,BARÃO DE COCAIS,1,MG,22,2,24716,19768,18501,506,0,0,18501,19768,761
Presidente,41084,MONTE FORMOSO,1,MG,149,0,4530,2849,2674,27,0,0,2674,2849,148
Presidente,41092,BARÃO DE MONTE ALTO,1,MG,201,1,5512,4312,4124,41,0,0,4124,4312,147
Presidente,41106,NATALÂNDIA,1,MG,329,1,3092,2400,2331,32,0,0,2331,2400,37
Presidente,41114,BARBACENA,1,MG,23,37,99119,79994,75241,1581,0,0,75241,79994,3172
Presidente,41122,NINHEIRA,1,MG,237,1,8341,5609,5148,120,0,0,5148,5609,341
Presidente,41130,BARRA LONGA,1,MG,225,3,5772,4396,4149,83,0,0,4149,4396,164
Presidente,41149,NOVA BELÉM,1,MG,169,4,3629,2587,2476,36,0,0,2476,2587,75
Presidente,41157,TRÊS MARIAS,1,MG,309,10,24233,18166,17398,268,0,0,17398,18166,500
Presidente,41165,NOVA PORTEIRINHA,1,MG,147,1,5699,4714,4511,64,0,0,4511,4714,139
Presidente,41173,BARROSO,1,MG,228,1,17357,14012,13122,358,0,0,13122,14012,532
Presidente,41181,NOVORIZONTE,1,MG,244,8,4762,3474,3207,61,0,0,3207,3474,206
Presidente,41190,BELA VISTA DE MINAS,1,MG,193,0,7948,6530,6222,105,0,0,6222,6530,203
Presidente,41203,OLHOS D'ÁGUA,1,MG,44,0,5306,3920,3763,32,0,0,3763,3920,125
Presidente,41211,BELMIRO BRAGA,1,MG,173,6,3008,2447,2374,25,0,0,2374,2447,48
Presidente,41220,ORATÓRIOS,1,MG,224,0,4440,3479,3283,52,0,0,3283,3479,144
Presidente,41238,BELO HORIZONTE,1,MG,26,3,96486,75737,73173,899,0,0,73173,75737,1665
Presidente,41238,BELO HORIZONTE,1,MG,27,0,98341,78025,74279,1465,0,0,74279,78025,2281
Presidente,41238,BELO HORIZONTE,1,MG,28,0,109147,86005,81108,1912,0,0,81108,86005,2985
Presidente,41238,BELO HORIZONTE,1,MG,29,0,103453,80679,76696,1516,0,0,76696,80679,2467
Presidente,41238,BELO HORIZONTE,1,MG,30,1,107167,82848,79046,1408,0,0,79046,82848,2394
Presidente,41238,BELO HORIZONTE,1,MG,31,6,127759,101380,96766,1732,0,0,96766,101380,2882
Presidente,41238,BELO HORIZONTE,1,MG,32,0,108896,85353,81662,1418,0,0,81662,85353,2273
Presidente,41238,BELO HORIZONTE,1,MG,33,44,98105,73315,71576,667,0,0,71576,73315,1072
Presidente,41238,BELO HORIZONTE,1,MG,34,0,113951,89643,87413,892,0,0,87413,89643,1338
Presidente,41238,BELO HORIZONTE,1,MG,35,18,111790,86066,82606,1276,0,0,82606,86066,2184
Presidente,41238,BELO HORIZONTE,1,MG,36,8,96665,75420,71707,1366,0,0,71707,75420,2347
Presidente,41238,BELO HORIZONTE,1,MG,37,14,99548,77250,73239,1531,0,0,73239,77250,2480
Presidente,41238,BELO HORIZONTE,1,MG,38,0,112761,88387,82933,1971,0,0,82933,88387,3483
Presidente,41238,BELO HORIZONTE,1,MG,39,4,127265,100585,95342,2087,0,0,95342,100585,3156
Presidente,41238,BELO HORIZONTE,1,MG,331,0,103463,82119,77169,1924,0,0,77169,82119,3026
Presidente,41238,BELO HORIZONTE,1,MG,332,1,116838,92063,88277,1416,0,0,88277,92063,2370
Presidente,41238,BELO HORIZONTE,1,MG,333,0,140673,109219,102812,2360,0,0,102812,109219,4047
Presidente,41238,BELO HORIZONTE,1,MG,334,2,139364,110045,104395,2098,0,0,104395,110045,3552
Presidente,41246,ORIZÂNIA,1,MG,70,0,6438,4983,4787,74,0,0,4787,4983,122
Presidente,41254,BELO ORIENTE,1,MG,176,5,19792,14862,14188,249,0,0,14188,14862,425
Presidente,41262,PADRE CARVALHO,1,MG,244,1,4968,3173,2991,40,0,0,2991,3173,142
Presidente,41270,BELO VALE,1,MG,338,1,8004,6534,6143,135,0,0,6143,6534,256
Presidente,41289,PAI PEDRO,1,MG,226,0,5335,3939,3694,44,0,0,3694,3939,201
Presidente,41297,BERILO,1,MG,177,4,9055,5839,5456,83,0,0,5456,5839,300
Presidente,41300,PATIS,1,MG,185,7,5267,3836,3725,38,0,0,3725,3836,73
Presidente,41319,BERTÓPOLIS,1,MG,4,4,4279,3093,2924,19,0,0,2924,3093,150
Presidente,41327,PEDRA BONITA,1,MG,2,0,5760,4806,4531,95,0,0,4531,4806,180
Presidente,41335,BETIM,1,MG,316,8,163502,139629,131182,3027,0,0,131182,139629,5420
Presidente,41335,BETIM,1,MG,319,1,127864,108120,101854,2291,0,0,101854,108120,3975
Presidente,41343,PIEDADE DE CARATINGA,1,MG,71,0,7994,5876,5579,105,0,0,5579,5876,192
Presidente,41351,BIAS FORTES,1,MG,24,0,3749,2944,2793,58,0,0,2793,2944,93
Presidente,41360,PINGO D'ÁGUA,1,MG,72,5,4147,3193,3031,41,0,0,3031,3193,121
Presidente,41378,BICAS,1,MG,42,1,11624,8952,8589,115,0,0,8589,8952,248
Presidente,41386,PINTÓPOLIS,1,MG,285,1,6507,4265,4095,58,0,0,4095,4265,112
Presidente,41394,BIQUINHAS,1,MG,1,0,2461,1971,1869,36,0,0,1869,1971,66
Presidente,41408,PONTO CHIQUE,1,MG,218,0,3854,2630,2511,27,0,0,2511,2630,92
Presidente,41416,BOA ESPERANÇA,1,MG,43,0,32226,24351,23135,549,0,0,23135,24351,667
Presidente,41424,REDUTO,1,MG,167,1,5848,4486,4328,41,0,0,4328,4486,117
Presidente,41432,BOCAINA DE MINAS,1,MG,306,0,4479,3533,3338,77,0,0,3338,3533,118
Presidente,41440,SANTA BÁRBARA DO MONTE VERDE,1,MG,240,2,3283,2612,2505,21,0,0,2505,2612,86
Presidente,41459,BOCAIÚVA,1,MG,44,3,37149,28095,26876,388,0,0,26876,28095,831
Presidente,41467,SANTA CRUZ DE MINAS,1,MG,328,1,6518,5309,4976,144,0,0,4976,5309,189
Presidente,41475,BOM DESPACHO,1,MG,45,2,38801,30008,28330,791,0,0,28330,30008,887
Presidente,41483,SANTA CRUZ DE SALINAS,1,MG,175,6,4336,2988,2792,39,0,0,2792,2988,157
Presidente,41491,BOM JARDIM DE MINAS,1,MG,240,5,5892,4635,4377,100,0,0,4377,4635,158
Presidente,41505,SANTA HELENA DE MINAS,1,MG,4,0,5419,3835,3551,29,0,0,3551,3835,255
Presidente,41513,BOM JESUS DA PENHA,1,MG,195,0,3527,2827,2670,58,0,0,2670,2827,99
Presidente,41521,SANTO ANTÔNIO DO RETIRO,1,MG,237,1,6282,4547,4258,55,0,0,4258,4547,234
Presidente,41530,BOM JESUS DO AMPARO,1,MG,22,0,5090,4020,3736,83,0,0,3736,4020,201
Presidente,41548,SÃO DOMINGOS DAS DORES,1,MG,128,0,5388,4174,3960,74,0,0,3960,4174,140
Presidente,41556,BOM JESUS DO GALHO,1,MG,72,20,12435,9489,8945,170,0,0,8945,9489,374
Presidente,41564,SÃO FÉLIX DE MINAS,1,MG,117,0,3194,2443,2316,37,0,0,2316,2443,90
Presidente,41572,BOM REPOUSO,1,MG,59,0,8916,7520,7163,147,0,0,7163,7520,210
Presidente,41580,SÃO GERALDO DO BAIXIO,1,MG,117,2,3176,2284,2193,25,0,0,2193,2284,66
Presidente,41599,BOM SUCESSO,1,MG,46,1,15501,11614,10868,335,0,0,10868,11614,411
Presidente,41602,SÃO JOÃO DAS MISSÕES,1,MG,166,4,9468,7094,6653,92,0,0,6653,7094,349
Presidente,41610,BONFIM,1,MG,47,1,7064,5565,5178,177,0,0,5178,5565,210
Presidente,41629,SÃO JOAQUIM DE BICAS,1,MG,41,1,21338,16769,15796,328,0,0,15796,16769,645
Presidente,41637,BONFINÓPOLIS DE MINAS,1,MG,329,2,5022,3590,3464,49,0,0,3464,3590,77
Presidente,41645,SÃO JOSÉ DA BARRA,1,MG,10,0,6561,5120,4917,90,0,0,4917,5120,113
Presidente,41653,BORDA DA MATA,1,MG,227,1,13284,10369,9839,206,0,0,9839,10369,324
Presidente,41661,ALTO CAPARAÓ,1,MG,168,3,4302,3631,3542,37,0,0,3542,3631,52
Presidente,41670,BOTELHOS,1,MG,55,0,12897,9757,9363,149,0,0,9363,9757,245
